"","Id","Probability"
"75",75,0.0578799834651617
"76",76,0.0617634950152986
"77",77,0.0735121769821213
"78",78,0.0798487692959558
"79",79,0.0715704744942467
"80",80,0.063501315760598
"81",81,0.0715704744942467
"82",82,0.0527282511712104
"83",83,0.0842283478002129
"84",84,0.0644020865691133
"85",85,0.0354022518342791
"86",86,0.0724772744248474
"87",87,0.087800114683886
"88",88,0.0715704744942467
"89",89,0.0811267308334374
"90",90,0.088338999597466
"91",91,0.06899174519235
"92",92,0.0704315107854545
"93",93,0.0353046633300847
"94",94,0.0813108119288291
"95",95,0.0511109596751695
"96",96,0.0443830032321298
"97",97,0.0465166414290303
"98",98,0.0678315220873333
"99",99,0.0812039985706096
"100",100,0.0784714015932171
"101",101,0.070151007610456
"102",102,0.0712433328937272
"103",103,0.0715704744942467
"104",104,0.0638454604128233
"105",105,0.0715704744942467
"106",106,0.0862323409146187
"107",107,0.065444376982545
"108",108,0.0712433328937272
"109",109,0.063013095674156
"110",110,0.0697369899042378
"111",111,0.0715704744942467
"112",112,0.0715704744942467
"113",113,0.0792490996135412
"114",114,0.0715704744942467
"115",115,0.0816801166740243
"116",116,0.0552476074452504
"117",117,0.0715704744942467
"118",118,0.0816801166740243
"119",119,0.0700127498243054
"120",120,0.0757229720226181
"121",121,0.0664992741704604
"122",122,0.0623550799895975
"123",123,0.063501315760598
"124",124,0.0715704744942467
"125",125,0.0715704744942467
"126",126,0.044613751359693
"127",127,0.0762981708597869
"128",128,0.0786499733090523
"129",129,0.0715704744942467
"130",130,0.0666433651633695
"131",131,0.0770561318365963
"132",132,0.065164307725772
"133",133,0.0625312706856245
"134",134,0.077920184165229
"135",135,0.091013126892342
"136",136,0.0759511872401834
"137",137,0.0603381615599985
"138",138,0.0515096222887046
"139",139,0.0622541963066281
"140",140,0.0649842100257921
"141",141,0.0704056741725247
"142",142,0.0788038421689335
"143",143,0.0715704744942467
"144",144,0.078360873478275
"145",145,0.073899540457809
"146",146,0.073899540457809
"147",147,0.0759511872401834
"148",148,0.0808146648010076
"149",149,0.0825241155944236
"150",150,0.0557649031452259
"151",151,0.0630160087012741
"152",152,0.0307295787091287
"153",153,0.0715704744942467
"154",154,0.0715704744942467
"155",155,0.0757229720226181
"156",156,0.0688334638351509
"157",157,0.0634661168081899
"158",158,0.0715704744942467
"159",159,0.0715704744942467
"160",160,0.0762981708597869
"161",161,0.0633137981007692
"162",162,0.05191122433314
"163",163,0.0715704744942467
"164",164,0.0753337011527754
"165",165,0.0798487692959558
"166",166,0.0715704744942467
"167",167,0.0715704744942467
"168",168,0.0715704744942467
"169",169,0.0729796836432093
"170",170,0.0780549924496955
"171",171,0.0689790702923646
"172",172,0.0835496525611752
"173",173,0.0710802803098725
"174",174,0.0641705995297573
"175",175,0.0704315107854545
"176",176,0.0715704744942467
"177",177,0.0784678339450178
"178",178,0.0762981708597869
"179",179,0.0458063036397077
"180",180,0.0564783708398423
"181",181,0.0780549924496955
"182",182,0.0578799834651617
"183",183,0.0592399111009831
"184",184,0.0533502206580628
"185",185,0.0649842100257921
"186",186,0.0715704744942467
"187",187,0.063501315760598
"188",188,0.0634133524821566
"189",189,0.0479350796100632
"190",190,0.0813108119288291
"191",191,0.0804014958692757
"192",192,0.0652846307094506
"193",193,0.0449514274224953
"194",194,0.0857050989021888
"195",195,0.0786499733090523
"196",196,0.0664992741704604
"197",197,0.0715704744942467
"198",198,0.071298849396522
"199",199,0.0715704744942467
"200",200,0.0846899625362146
"201",201,0.0603493516135303
"202",202,0.0712433328937272
"203",203,0.0768213735242907
"204",204,0.0605819838651698
"205",205,0.0715704744942467
"206",206,0.0715704744942467
"207",207,0.0715704744942467
"208",208,0.0715704744942467
"209",209,0.0809907555184393
"210",210,0.0715704744942467
"211",211,0.075526383871723
"212",212,0.0599310511056279
"213",213,0.0847282150500246
"214",214,0.0723414100689262
"215",215,0.0715704744942467
"216",216,0.0743906322435969
"217",217,0.022389992813037
"218",218,0.0446705641063557
"219",219,0.0595983667524755
"220",220,0.0756056524495505
"221",221,0.073899540457809
"222",222,0.0556792364987968
"223",223,0.0728929480168465
"224",224,0.0715704744942467
"225",225,0.0552476074452504
"226",226,0.0697369899042378
"227",227,0.0668061985262774
"228",228,0.0752615616114952
"229",229,0.087800114683886
"230",230,0.0730431274893077
"231",231,0.0896348643569175
"232",232,0.0586923836644722
"233",233,0.0588752747565594
"234",234,0.0527282511712104
"235",235,0.0715704744942467
"236",236,0.0715704744942467
"237",237,0.0914221132301027
"238",238,0.0715704744942467
"239",239,0.0715704744942467
"240",240,0.0722785281959857
"241",241,0.0674084868376797
"242",242,0.0840686527558054
"243",243,0.0664992741704604
"244",244,0.0487705015664897
"245",245,0.0793175273556513
"246",246,0.0696282459161875
"247",247,0.0775770342792067
"248",248,0.0715704744942467
"249",249,0.0715704744942467
"250",250,0.0745776923159989
"251",251,0.0715704744942467
"252",252,0.0850501556064201
"253",253,0.0715704744942467
"254",254,0.062771751843748
"255",255,0.0715704744942467
"256",256,0.0715704744942467
"257",257,0.0768808769136297
"258",258,0.0715704744942467
"259",259,0.0313363330315417
"260",260,0.0745776923159989
"261",261,0.0592316629418217
"262",262,0.0760724664529705
"263",263,0.0565493981242515
"264",264,0.0775170373308446
"265",265,0.0762981708597869
"266",266,0.0816801166740243
"267",267,0.0762981708597869
"268",268,0.0757229720226181
"269",269,0.0835496525611752
"270",270,0.0696282459161875
"271",271,0.0543684138077702
"272",272,0.0524823669832911
"273",273,0.0715704744942467
"274",274,0.0752512611444854
"275",275,0.0590121086205648
"276",276,0.0734517156311656
"277",277,0.0715704744942467
"278",278,0.0726166964162714
"279",279,0.0610469389975396
"280",280,0.0649842100257921
"281",281,0.0816801166740243
"282",282,0.0618550465203251
"283",283,0.0683606354606698
"284",284,0.0715704744942467
"285",285,0.0798487692959558
"286",286,0.0715704744942467
"287",287,0.0658893509835071
"288",288,0.0649842100257921
"289",289,0.0826100723351977
"290",290,0.0780940557260433
"291",291,0.0664992741704604
"292",292,0.0707033247299804
"293",293,0.0813108119288291
"294",294,0.0519136525680884
"295",295,0.0801537931427997
"296",296,0.084251183851364
"297",297,0.0686755188219959
"298",298,0.0677348788546551
"299",299,0.0715704744942467
"300",300,0.0801501556584559
"301",301,0.0649842100257921
"302",302,0.0757229720226181
"303",303,0.0515096222887046
"304",304,0.0565493981242515
"305",305,0.0816801166740243
"306",306,0.082423313718929
"307",307,0.0715704744942467
"308",308,0.0914221132301027
"309",309,0.0818653415618272
"310",310,0.0728929480168465
"311",311,0.0829472084164803
"312",312,0.0565493981242515
"313",313,0.0573016028646523
"314",314,0.02330856602992
"315",315,0.0710802803098725
"316",316,0.0798487692959558
"317",317,0.0816801166740243
"318",318,0.0734517156311656
"319",319,0.0715704744942467
"320",320,0.0702701756189763
"321",321,0.0715704744942467
"322",322,0.0762981708597869
"323",323,0.0696282459161875
"324",324,0.0709761075815185
"325",325,0.0914221132301027
"326",326,0.062771751843748
"327",327,0.0578799834651617
"328",328,0.0835496525611752
"329",329,0.0693634412832238
"330",330,0.0715704744942467
"331",331,0.077718371371906
"332",332,0.0664992741704604
"333",333,0.0741904475755543
"334",334,0.0717904344168582
"335",335,0.0826811415180879
"336",336,0.0613360324517103
"337",337,0.0780549924496955
"338",338,0.078675002989037
"339",339,0.0715704744942467
"340",340,0.0757229720226181
"341",341,0.0644764455385579
"342",342,0.0756056524495505
"343",343,0.0618121159800446
"344",344,0.0712433328937272
"345",345,0.0715704744942467
"346",346,0.0791267846135822
"347",347,0.0715704744942467
"348",348,0.0620500144904919
"349",349,0.0644764455385579
"350",350,0.0715704744942467
"351",351,0.071495109378263
"352",352,0.0368485580409526
"353",353,0.063501315760598
"354",354,0.0841674791388624
"355",355,0.0644883503894558
"356",356,0.0632085464316526
"357",357,0.0715704744942467
"358",358,0.0835458749653246
"359",359,0.0715704744942467
"360",360,0.0804160883512754
"361",361,0.0715704744942467
"362",362,0.0652725891177744
"363",363,0.0629024936745967
"364",364,0.0757195190626225
"365",365,0.0715704744942467
"366",366,0.0793139245498279
"367",367,0.0914221132301027
"368",368,0.0747412980519786
"369",369,0.0777608184597902
"370",370,0.0649872078553494
"371",371,0.0743057476552372
"372",372,0.0472663237008948
"373",373,0.0773021038815665
"374",374,0.0755987564982929
"375",375,0.0702057372595774
"376",376,0.0728929480168465
"377",377,0.0774359326385456
"378",378,0.0389861609231913
"379",379,0.0805767652331291
"380",380,0.0827372880582761
"381",381,0.0780549924496955
"382",382,0.0795448058336202
"383",383,0.0361545245334776
"384",384,0.0715704744942467
"385",385,0.0696282459161875
"386",386,0.0668061985262774
"387",387,0.06548663476599
"388",388,0.0683606354606698
"389",389,0.0533601883511654
"390",390,0.061384338928624
"391",391,0.0780549924496955
"392",392,0.0543963223517856
"393",393,0.0780549924496955
"394",394,0.0869190137761325
"395",395,0.0764756919499273
"396",396,0.0702701756189763
"397",397,0.0717674243827159
"398",398,0.0810458555804467
"399",399,0.0804452805660588
"400",400,0.0611941604367538
"401",401,0.0558142826098183
"402",402,0.0458063036397077
"403",403,0.0540597862965742
"404",404,0.0715704744942467
"405",405,0.0646104931600295
"406",406,0.0471730979113093
"407",407,0.0546073406884951
"408",408,0.0631559818033298
"409",409,0.0759511872401834
"410",410,0.0613360324517103
"411",411,0.0742955674931207
"412",412,0.0853000373407442
"413",413,0.0850731937682201
"414",414,0.0726166964162714
"415",415,0.0661936598809259
"416",416,0.0745776923159989
"417",417,0.0715704744942467
"418",418,0.0715704744942467
"419",419,0.0881960635909065
"420",420,0.0728929480168465
"421",421,0.0835496525611752
"422",422,0.0715704744942467
"423",423,0.0701638816250771
"424",424,0.0914221132301027
"425",425,0.0664992741704604
"426",426,0.0608887632211836
"427",427,0.0715704744942467
"428",428,0.0465889062460198
"429",429,0.0790118222729878
"430",430,0.0783537475257201
"431",431,0.0794509363508613
"432",432,0.0715704744942467
"433",433,0.0809760679387069
"434",434,0.0715704744942467
"435",435,0.0724474304059642
"436",436,0.0633781989882827
"437",437,0.0816061336808682
"438",438,0.0850731937682201
"439",439,0.0537503017686428
"440",440,0.0771720005867994
"441",441,0.0715704744942467
"442",442,0.067529547481537
"443",443,0.0714885593527634
"444",444,0.0083627788167587
"445",445,0.0480116920187393
"446",446,0.0728929480168465
"447",447,0.0783501847717941
"448",448,0.0818653415618272
"449",449,0.0820509489521562
"450",450,0.0759788925482045
"451",451,0.0383661609693458
"452",452,0.0715704744942467
"453",453,0.0839509590434281
"454",454,0.0715704744942467
"455",455,0.0715704744942467
"456",456,0.069096395425077
"457",457,0.0715704744942467
"458",458,0.0715704744942467
"459",459,0.079487028014242
"460",460,0.0876027432353066
"461",461,0.0542923681750198
"462",462,0.0789508106556881
"463",463,0.077672410971411
"464",464,0.067529547481537
"465",465,0.06899174519235
"466",466,0.063501315760598
"467",467,0.0649842100257921
"468",468,0.0771720005867994
"469",469,0.0817208333621576
"470",470,0.067529547481537
"471",471,0.0715704744942467
"472",472,0.0626267805330589
"473",473,0.0552064195294044
"474",474,0.0715704744942467
"475",475,0.0715704744942467
"476",476,0.0848430666775436
"477",477,0.0715704744942467
"478",478,0.0663707568724438
"479",479,0.0343380212907594
"480",480,0.0687765649145031
"481",481,0.0844607764061089
"482",482,0.0780549924496955
"483",483,0.0733946552879341
"484",484,0.0715704744942467
"485",485,0.0715704744942467
"486",486,0.0606297348340852
"487",487,0.0715704744942467
"488",488,0.072228920217804
"489",489,0.0715704744942467
"490",490,0.0715704744942467
"491",491,0.0620500144904919
"492",492,0.0717904344168582
"493",493,0.0704218210288712
"494",494,0.0715704744942467
"495",495,0.0715704744942467
"496",496,0.087405772957341
"497",497,0.0715704744942467
"498",498,0.0835496525611752
"499",499,0.0744756059999199
"500",500,0.0715704744942467
"501",501,0.0707033247299804
"502",502,0.0685903681583496
"503",503,0.0773478635391889
"504",504,0.0670156577870102
"505",505,0.0593527438570725
"506",506,0.0497315207974048
"507",507,0.0715704744942467
"508",508,0.067114437630677
"509",509,0.0717805721402767
"510",510,0.0775240935887797
"511",511,0.0692488762974847
"512",512,0.0327391245617152
"513",513,0.0618121159800446
"514",514,0.038858816900599
"515",515,0.0761244976413707
"516",516,0.0733108171626185
"517",517,0.06899174519235
"518",518,0.0567709092370998
"519",519,0.0510201110363279
"520",520,0.0606297348340852
"521",521,0.048571758671008
"522",522,0.0715704744942467
"523",523,0.0680470903788401
"524",524,0.0715704744942467
"525",525,0.0587851273986335
"526",526,0.0780549924496955
"527",527,0.0806755073749623
"528",528,0.0552476074452504
"529",529,0.0484647117986319
"530",530,0.0742955674931207
"531",531,0.0673000141234935
"532",532,0.0696282459161875
"533",533,0.0786499733090523
"534",534,0.0715704744942467
"535",535,0.0578799834651617
"536",536,0.0715704744942467
"537",537,0.0688397886276919
"538",538,0.0655863428122433
"539",539,0.0453043398730054
"540",540,0.04711768937313
"541",541,0.0835496525611752
"542",542,0.0732270672366692
"543",543,0.0715704744942467
"544",544,0.0801246974871179
"545",545,0.0728962822454911
"546",546,0.0458063036397077
"547",547,0.0759511872401834
"548",548,0.0715704744942467
"549",549,0.0822965374451813
"550",550,0.0888529062780175
"551",551,0.0709956292213152
"552",552,0.0266041653660664
"553",553,0.0715704744942467
"554",554,0.0618607726962107
"555",555,0.0715704744942467
"556",556,0.0688524398273767
"557",557,0.087405772957341
"558",558,0.0742209521590275
"559",559,0.07486421879596
"560",560,0.0236855238648156
"561",561,0.0715704744942467
"562",562,0.0480116920187393
"563",563,0.0612508723938536
"564",564,0.0728896139287174
"565",565,0.0835496525611752
"566",566,0.0715704744942467
"567",567,0.0473396953448664
"568",568,0.073899540457809
"569",569,0.0554643190604771
"570",570,0.0740922334637692
"571",571,0.0780549924496955
"572",572,0.0745776923159989
"573",573,0.0790190029434674
"574",574,0.0704476631181327
"575",575,0.0715704744942467
"576",576,0.0715704744942467
"577",577,0.0674239961740203
"578",578,0.0715704744942467
"579",579,0.0728929480168465
"580",580,0.0715704744942467
"581",581,0.063501315760598
"582",582,0.0566363232830543
"583",583,0.0578799834651617
"584",584,0.0711487203786616
"585",585,0.0782220243119598
"586",586,0.0361545245334776
"587",587,0.0715704744942467
"588",588,0.0760828700791575
"589",589,0.0562055672839002
"590",590,0.078410771751521
"591",591,0.0867547005697613
"592",592,0.0716229456378034
"593",593,0.0715704744942467
"594",594,0.0802120133902875
"595",595,0.0768808769136297
"596",596,0.0715704744942467
"597",597,0.0715704744942467
"598",598,0.0715704744942467
"599",599,0.0786499733090523
"600",600,0.0756056524495505
"601",601,0.0715704744942467
"602",602,0.0809430297645808
"603",603,0.0640107935108745
"604",604,0.0721859520357004
"605",605,0.0825129098481874
"606",606,0.0637128918962769
"607",607,0.0601649638428824
"608",608,0.0687386565038652
"609",609,0.0715704744942467
"610",610,0.0343102209233859
"611",611,0.0776441400210714
"612",612,0.0715704744942467
"613",613,0.0715704744942467
"614",614,0.0728929480168465
"615",615,0.0485102362648745
"616",616,0.0550907334723326
"617",617,0.0658893509835071
"618",618,0.0669601534419448
"619",619,0.0751483276800026
"620",620,0.0715704744942467
"621",621,0.0715704744942467
"622",622,0.0870130334158283
"623",623,0.0780549924496955
"624",624,0.0715704744942467
"625",625,0.0735121769821213
"626",626,0.076010072106377
"627",627,0.0914221132301027
"628",628,0.0809430297645808
"629",629,0.0715704744942467
"630",630,0.0798487692959558
"631",631,0.0756056524495505
"632",632,0.0715704744942467
"633",633,0.0715704744942467
"634",634,0.0715704744942467
"635",635,0.0505539451718227
"636",636,0.0715704744942467
"637",637,0.0578799834651617
"638",638,0.0575392566360389
"639",639,0.0489217864346183
"640",640,0.0652364767373901
"641",641,0.0751620446641942
"642",642,0.0715704744942467
"643",643,0.0595679573807432
"644",644,0.0800302031831512
"645",645,0.0773795578385595
"646",646,0.0715704744942467
"647",647,0.0643872243606759
"648",648,0.0749189098552944
"649",649,0.0362130247881242
"650",650,0.0816801166740243
"651",651,0.0835496525611752
"652",652,0.0517511980019657
"653",653,0.0715704744942467
"654",654,0.0715704744942467
"655",655,0.0664992741704604
"656",656,0.0809430297645808
"657",657,0.0762981708597869
"658",658,0.0777608184597902
"659",659,0.0881960635909065
"660",660,0.0791483570672488
"661",661,0.0485785990626422
"662",662,0.0664992741704604
"663",663,0.0805767652331291
"664",664,0.0699292743743894
"665",665,0.0802120133902875
"666",666,0.0650922129928725
"667",667,0.0853693529680143
"668",668,0.0715704744942467
"669",669,0.0787322410450951
"670",670,0.0733946552879341
"671",671,0.0715704744942467
"672",672,0.0786499733090523
"673",673,0.0683103784379796
"674",674,0.0715704744942467
"675",675,0.0756056524495505
"676",676,0.0715704744942467
"677",677,0.0632757717163752
"678",678,0.0762981708597869
"679",679,0.0914221132301027
"680",680,0.0601649638428824
"681",681,0.0835496525611752
"682",682,0.0830035192868327
"683",683,0.0729496490178293
"684",684,0.0792490996135412
"685",685,0.0756056524495505
"686",686,0.0626267805330589
"687",687,0.0380109820072789
"688",688,0.0757229720226181
"689",689,0.0799104146328072
"690",690,0.0715704744942467
"691",691,0.0832554658612306
"692",692,0.0813108119288291
"693",693,0.0703249912078338
"694",694,0.0715704744942467
"695",695,0.0710802803098725
"696",696,0.0601649638428824
"697",697,0.0715180388298928
"698",698,0.0870130334158283
"699",699,0.0728929480168465
"700",700,0.0715704744942467
"701",701,0.0680470903788401
"702",702,0.0715704744942467
"703",703,0.0643872243606759
"704",704,0.0715704744942467
"705",705,0.0780549924496955
"706",706,0.0715704744942467
"707",707,0.0759511872401834
"708",708,0.0726632253209043
"709",709,0.0816801166740243
"710",710,0.0715704744942467
"711",711,0.0552476074452504
"712",712,0.0690995689372182
"713",713,0.0805036940076148
"714",714,0.0583336185735653
"715",715,0.0771720005867994
"716",716,0.0669601534419448
"717",717,0.065601462400497
"718",718,0.0768808769136297
"719",719,0.0681723481204039
"720",720,0.0875081474742349
"721",721,0.0715704744942467
"722",722,0.0786499733090523
"723",723,0.0728929480168465
"724",724,0.0715704744942467
"725",725,0.0715704744942467
"726",726,0.0715704744942467
"727",727,0.0640728961929998
"728",728,0.0242627213218314
"729",729,0.060863377889081
"730",730,0.0839016481720272
"731",731,0.0715704744942467
"732",732,0.0777254444127872
"733",733,0.0715704744942467
"734",734,0.0563313222899853
"735",735,0.0762981708597869
"736",736,0.0715704744942467
"737",737,0.063501315760598
"738",738,0.0715704744942467
"739",739,0.0505160693486883
"740",740,0.071298849396522
"741",741,0.0847741387615921
"742",742,0.0715704744942467
"743",743,0.0721760396494925
"744",744,0.0715704744942467
"745",745,0.0715704744942467
"746",746,0.0743159291002806
"747",747,0.0649842100257921
"748",748,0.0798487692959558
"749",749,0.0678502419911516
"750",750,0.0583309085232918
"751",751,0.0727896566005544
"752",752,0.071521315019857
"753",753,0.0284757660868398
"754",754,0.0715704744942467
"755",755,0.0843082985759578
"756",756,0.0728929480168465
"757",757,0.0715704744942467
"758",758,0.0846899625362146
"759",759,0.0503176616977634
"760",760,0.0613218314276426
"761",761,0.0715311444208808
"762",762,0.086907267786357
"763",763,0.00518596334217449
"764",764,0.0685714590750632
"765",765,0.0368485580409526
"766",766,0.0715704744942467
"767",767,0.0732270672366692
"768",768,0.0809430297645808
"769",769,0.0600701821134441
"770",770,0.077559383704277
"771",771,0.0505160693486883
"772",772,0.06899174519235
"773",773,0.0715704744942467
"774",774,0.0715704744942467
"775",775,0.0631034579435172
"776",776,0.0699485297664104
"777",777,0.0726731993746737
"778",778,0.0575499594076283
"779",779,0.0578799834651617
"780",780,0.0715704744942467
"781",781,0.0657861824974001
"782",782,0.074244685921858
"783",783,0.0777006913483069
"784",784,0.0696282459161875
"785",785,0.0715704744942467
"786",786,0.0728929480168465
"787",787,0.0652846307094506
"788",788,0.0792383001663484
"789",789,0.0766466081903189
"790",790,0.0831350465464954
"791",791,0.0805256090243307
"792",792,0.0662455220862285
"793",793,0.0715704744942467
"794",794,0.0728929480168465
"795",795,0.0739738584910297
"796",796,0.0672381024524117
"797",797,0.0715704744942467
"798",798,0.0658589917106206
"799",799,0.0715704744942467
"800",800,0.0701542259093487
"801",801,0.0715704744942467
"802",802,0.0715704744942467
"803",803,0.0816801166740243
"804",804,0.0794473280081678
"805",805,0.0712433328937272
"806",806,0.0467425488789259
"807",807,0.0675979270401412
"808",808,0.0914221132301027
"809",809,0.0666525722976296
"810",810,0.0447400955652578
"811",811,0.0701896362075589
"812",812,0.0674239961740203
"813",813,0.0691408368759382
"814",814,0.0599199336679226
"815",815,0.0715704744942467
"816",816,0.0609113362728003
"817",817,0.0728929480168465
"818",818,0.0745776923159989
"819",819,0.0715704744942467
"820",820,0.0654353250430681
"821",821,0.0715704744942467
"822",822,0.0732237190731101
"823",823,0.0641409778128772
"824",824,0.0715704744942467
"825",825,0.0600701821134441
"826",826,0.0606465965217927
"827",827,0.0853770578560245
"828",828,0.0328690489783331
"829",829,0.0683103784379796
"830",830,0.0735625964388008
"831",831,0.0685714590750632
"832",832,0.086011007845322
"833",833,0.0802120133902875
"834",834,0.0741972253750795
"835",835,0.0850731937682201
"836",836,0.0798487692959558
"837",837,0.0723944023440253
"838",838,0.082423313718929
"839",839,0.063501315760598
"840",840,0.0715704744942467
"841",841,0.0590203281242988
"842",842,0.0535049175170136
"843",843,0.0715704744942467
"844",844,0.0777006913483069
"845",845,0.0715704744942467
"846",846,0.0766466081903189
"847",847,0.0702701756189763
"848",848,0.0715704744942467
"849",849,0.0855505845937735
"850",850,0.0832366398952703
"851",851,0.0745266330858832
"852",852,0.0756056524495505
"853",853,0.0798487692959558
"854",854,0.0816801166740243
"855",855,0.0597007595595578
"856",856,0.0914221132301027
"857",857,0.0696282459161875
"858",858,0.0858443779729643
"859",859,0.0715704744942467
"860",860,0.0585127432419446
"861",861,0.074710596866541
"862",862,0.0715704744942467
"863",863,0.0709728544569282
"864",864,0.0485785990626422
"865",865,0.0715704744942467
"866",866,0.0716656045798469
"867",867,0.0768773755449913
"868",868,0.0503176616977634
"869",869,0.0397549053621505
"870",870,0.0655863428122433
"871",871,0.0766466081903189
"872",872,0.0760308650017336
"873",873,0.0675015925226043
"874",874,0.0745776923159989
"875",875,0.063501315760598
"876",876,0.06899174519235
"877",877,0.0805767652331291
"878",878,0.0756056524495505
"879",879,0.0618121159800446
"880",880,0.0562003332256486
"881",881,0.0715704744942467
"882",882,0.0715704744942467
"883",883,0.0680470903788401
"884",884,0.0835496525611752
"885",885,0.0715704744942467
"886",886,0.0742955674931207
"887",887,0.0672350082565525
"888",888,0.063993060189733
"889",889,0.0434180355600537
"890",890,0.0914221132301027
"891",891,0.0620816073040443
"892",892,0.0716688870079015
"893",893,0.064206162409215
"894",894,0.0796930366633129
"895",895,0.0686881420595311
"896",896,0.0805475294842337
"897",897,0.0688334638351509
"898",898,0.057269630276901
"899",899,0.0565493981242515
"900",900,0.0625312706856245
"901",901,0.0742955674931207
"902",902,0.076426922982062
"903",903,0.0687765649145031
"904",904,0.0677878609342463
"905",905,0.0649842100257921
"906",906,0.0715704744942467
"907",907,0.062098846078278
"908",908,0.0773619484258636
"909",909,0.0728929480168465
"910",910,0.0578799834651617
"911",911,0.00405684696631887
"912",912,0.0812113609006344
"913",913,0.0786463982350855
"914",914,0.0703282168848297
"915",915,0.0759511872401834
"916",916,0.0881167449952307
"917",917,0.0848200850576455
"918",918,0.0862323409146187
"919",919,0.0730197475317354
"920",920,0.0715704744942467
"921",921,0.0715704744942467
"922",922,0.0883270802776182
"923",923,0.0680470903788401
"924",924,0.0298728814915907
"925",925,0.0762981708597869
"926",926,0.0864269172771063
"927",927,0.0723414100689262
"928",928,0.0735625964388008
"929",929,0.0677006167981982
"930",930,0.0611006930126268
"931",931,0.0643396867531864
"932",932,0.0802120133902875
"933",933,0.0814694260877817
"934",934,0.0662394186914761
"935",935,0.0715704744942467
"936",936,0.0715704744942467
"937",937,0.0914221132301027
"938",938,0.0740076621436886
"939",939,0.0755194945598429
"940",940,0.0715704744942467
"941",941,0.0786499733090523
"942",942,0.0715704744942467
"943",943,0.0656135604044129
"944",944,0.0787751945766919
"945",945,0.067114437630677
"946",946,0.0745776923159989
"947",947,0.0792815060266443
"948",948,0.0762981708597869
"949",949,0.0618121159800446
"950",950,0.0905163936828298
"951",951,0.0715704744942467
"952",952,0.0798487692959558
"953",953,0.0715704744942467
"954",954,0.0715704744942467
"955",955,0.0715704744942467
"956",956,0.078410771751521
"957",957,0.0786499733090523
"958",958,0.0731467502156353
"959",959,0.0742955674931207
"960",960,0.0786499733090523
"961",961,0.0671947957322276
"962",962,0.0715704744942467
"963",963,0.0677348788546551
"964",964,0.0808696556059386
"965",965,0.0645896242813187
"966",966,0.0664992741704604
"967",967,0.071682018107514
"968",968,0.0739198021957989
"969",969,0.0798487692959558
"970",970,0.0914221132301027
"971",971,0.0715704744942467
"972",972,0.084747347185754
"973",973,0.0715704744942467
"974",974,0.0751723339118743
"975",975,0.063501315760598
"976",976,0.00130789164010744
"977",977,0.0712433328937272
"978",978,0.0565757258289798
"979",979,0.0807597081038614
"980",980,0.060722528414141
"981",981,0.0826661749633746
"982",982,0.0407073732597019
"983",983,0.056552030376358
"984",984,0.0715704744942467
"985",985,0.087405772957341
"986",986,0.0761592032401471
"987",987,0.0527282511712104
"988",988,0.0736803656623749
"989",989,0.0715704744942467
"990",990,0.0757229720226181
"991",991,0.0802120133902875
"992",992,0.0715704744942467
"993",993,0.0632143894636465
"994",994,0.0728929480168465
"995",995,0.0816801166740243
"996",996,0.0717641377905343
"997",997,0.0606297348340852
"998",998,0.0756056524495505
"999",999,0.0695611589044499
"1000",1000,0.0562867538296364
"1001",1001,0.0715704744942467
"1002",1002,0.0696282459161875
"1003",1003,0.0696282459161875
"1004",1004,0.0715704744942467
